"File","Sheet","Row","Source","Type","Field","Value","Message"
"dispatch","Sheet1","167","260200029","DISPATCH_WITHOUT_SALES_ORDER","pboNo","NCLH30000012","Dispatch 260200029 has no matching Sales Order (searched by PBO NCLH30000012, order 250800002, invoice 900001089, chassis LNNBDDDN4SD907345, engine 112AA3AAPDSJ05182); it will be imported as a stock dispatch against the physical vehicle only — no Customer, Booking, Sales Order or Seller will be created."
"dispatch","Sheet1","168","260200030","DISPATCH_WITHOUT_SALES_ORDER","pboNo","NCLH30000212","Dispatch 260200030 has no matching Sales Order (searched by PBO NCLH30000212, order 251000094, invoice 900001090, chassis MCCJY7PRMSN100315, engine SQRH4J15AGSJ60192); it will be imported as a stock dispatch against the physical vehicle only — no Customer, Booking, Sales Order or Seller will be created."
"dispatch","Sheet1","169","260200031","DISPATCH_WITHOUT_SALES_ORDER","pboNo","NCLH30000225","Dispatch 260200031 has no matching Sales Order (searched by PBO NCLH30000225, order 251000100, invoice 900001138, chassis MCCJY7PRMTN101232, engine SQRH4J15AGSL60609); it will be imported as a stock dispatch against the physical vehicle only — no Customer, Booking, Sales Order or Seller will be created."
"dispatch","Sheet1","170","260200032","DISPATCH_WITHOUT_SALES_ORDER","pboNo","NCLH30000235","Dispatch 260200032 has no matching Sales Order (searched by PBO NCLH30000235, order 251000110, invoice 900001139, chassis MCCJY7PRMTN101155, engine SQRH4J15AGSL60593); it will be imported as a stock dispatch against the physical vehicle only — no Customer, Booking, Sales Order or Seller will be created."
"dispatch","Sheet1","171","260200033","DISPATCH_WITHOUT_SALES_ORDER","pboNo","NCLH30000245","Dispatch 260200033 has no matching Sales Order (searched by PBO NCLH30000245, order 251000120, invoice 900001145, chassis MCCJY7PRMTN101164, engine SQRH4J15AGSL60703); it will be imported as a stock dispatch against the physical vehicle only — no Customer, Booking, Sales Order or Seller will be created."
"dispatch","Sheet1","172","260200034","DISPATCH_WITHOUT_SALES_ORDER","pboNo","NCLH30000244","Dispatch 260200034 has no matching Sales Order (searched by PBO NCLH30000244, order 251000119, invoice 900001146, chassis MCCJY7PRMTN101166, engine SQRH4J15AGSL60592); it will be imported as a stock dispatch against the physical vehicle only — no Customer, Booking, Sales Order or Seller will be created."
"dispatch","Sheet1","173","260200035","DISPATCH_WITHOUT_SALES_ORDER","pboNo","NCLH30000242","Dispatch 260200035 has no matching Sales Order (searched by PBO NCLH30000242, order 251000117, invoice 900001147, chassis MCCJY7PRMTN101173, engine SQRH4J15AGSL60744); it will be imported as a stock dispatch against the physical vehicle only — no Customer, Booking, Sales Order or Seller will be created."
"dispatch","Sheet1","174","260200036","DISPATCH_WITHOUT_SALES_ORDER","pboNo","NCLH30000237","Dispatch 260200036 has no matching Sales Order (searched by PBO NCLH30000237, order 251000112, invoice 900001148, chassis MCCJY7PRMTN101174, engine SQRH4J15AGSL60757); it will be imported as a stock dispatch against the physical vehicle only — no Customer, Booking, Sales Order or Seller will be created."
"dispatch","Sheet1","175","260100161","DISPATCH_WITHOUT_SALES_ORDER","pboNo","NCLH30000566","Dispatch 260100161 has no matching Sales Order (searched by PBO NCLH30000566, order 251100237, invoice 900001232, chassis MCCJY7PRMTN101127, engine SQRH4J15AGSL60558); it will be imported as a stock dispatch against the physical vehicle only — no Customer, Booking, Sales Order or Seller will be created."
"dispatch","Sheet1","176","260100160","DISPATCH_WITHOUT_SALES_ORDER","pboNo","NCLH30000624","Dispatch 260100160 has no matching Sales Order (searched by PBO NCLH30000624, order 251200009, invoice 900001221, chassis MCCJY7PRMSN100012, engine SQRH4J15AGSH60203); it will be imported as a stock dispatch against the physical vehicle only — no Customer, Booking, Sales Order or Seller will be created."
"dispatch","Sheet1","177","260100167","DISPATCH_WITHOUT_SALES_ORDER","pboNo","NCLH30000164","Dispatch 260100167 has no matching Sales Order (searched by PBO NCLH30000164, order 251000064, invoice 900001322, chassis MCCJY7PRMTN101134, engine SQRH4J15AGSL60597); it will be imported as a stock dispatch against the physical vehicle only — no Customer, Booking, Sales Order or Seller will be created."
"dispatch","Sheet1","178","260200037","DISPATCH_WITHOUT_SALES_ORDER","pboNo","NCLH30000119","Dispatch 260200037 has no matching Sales Order (searched by PBO NCLH30000119, order 251000029, invoice 900001275, chassis MCCJY7PRMSN100282, engine SQRH4J15AGSJ60299); it will be imported as a stock dispatch against the physical vehicle only — no Customer, Booking, Sales Order or Seller will be created."
"dispatch","Sheet1","179","260100163","DISPATCH_WITHOUT_SALES_ORDER","pboNo","NCLH30000317","Dispatch 260100163 has no matching Sales Order (searched by PBO NCLH30000317, order 251100016, invoice 900001338, chassis MCCJY7PRMTN101390, engine SQRH4J15AGSL60887); it will be imported as a stock dispatch against the physical vehicle only — no Customer, Booking, Sales Order or Seller will be created."
"dispatch","Sheet1","180","260100164","DISPATCH_WITHOUT_SALES_ORDER","pboNo","NCLH30000323","Dispatch 260100164 has no matching Sales Order (searched by PBO NCLH30000323, order 251100019, invoice 900001314, chassis MCCJY7PRMTN101392, engine SQRH4J15AGSL60776); it will be imported as a stock dispatch against the physical vehicle only — no Customer, Booking, Sales Order or Seller will be created."
"dispatch","Sheet1","181","260100165","DISPATCH_WITHOUT_SALES_ORDER","pboNo","NCLH30000332","Dispatch 260100165 has no matching Sales Order (searched by PBO NCLH30000332, order 251100023, invoice 900001315, chassis MCCJY7PRMTN101391, engine SQRH4J15AGSL60883); it will be imported as a stock dispatch against the physical vehicle only — no Customer, Booking, Sales Order or Seller will be created."
"dispatch","Sheet1","182","260100166","DISPATCH_WITHOUT_SALES_ORDER","pboNo","NCLH30000406","Dispatch 260100166 has no matching Sales Order (searched by PBO NCLH30000406, order 251100079, invoice 900001316, chassis MCCJY7PRMTN101301, engine SQRH4J15AGSL60642); it will be imported as a stock dispatch against the physical vehicle only — no Customer, Booking, Sales Order or Seller will be created."
"dispatch","Sheet1","183","260100168","DISPATCH_WITHOUT_SALES_ORDER","pboNo","NCLH30000344","Dispatch 260100168 has no matching Sales Order (searched by PBO NCLH30000344, order 251100031, invoice 900001323, chassis MCCJY7PRMTN101393, engine SQRH4J15AGSL60782); it will be imported as a stock dispatch against the physical vehicle only — no Customer, Booking, Sales Order or Seller will be created."
"dispatch","Sheet1","184","260100169","DISPATCH_WITHOUT_SALES_ORDER","pboNo","NCLH30000571","Dispatch 260100169 has no matching Sales Order (searched by PBO NCLH30000571, order 251100242, invoice 900001390, chassis MCCJY7PRMTN101039, engine SQRH4J15AGSL60508); it will be imported as a stock dispatch against the physical vehicle only — no Customer, Booking, Sales Order or Seller will be created."
"dispatch","Sheet1","185","260100170","DISPATCH_WITHOUT_SALES_ORDER","pboNo","NCLH30000465","Dispatch 260100170 has no matching Sales Order (searched by PBO NCLH30000465, order 251100138, invoice 900001377, chassis MCCJY7PRMTN101353, engine SQRH4J15AGSL60936); it will be imported as a stock dispatch against the physical vehicle only — no Customer, Booking, Sales Order or Seller will be created."
"dispatch","Sheet1","186","260200038","DISPATCH_WITHOUT_SALES_ORDER","pboNo","NCLH30000183","Dispatch 260200038 has no matching Sales Order (searched by PBO NCLH30000183, order 251000078, invoice 900001292, chassis MCCJY7PRMSN100492, engine SQRH4J15AGSF61256); it will be imported as a stock dispatch against the physical vehicle only — no Customer, Booking, Sales Order or Seller will be created."
"dispatch","Sheet1","187","260200001","DISPATCH_WITHOUT_SALES_ORDER","pboNo","NCLH30000457","Dispatch 260200001 has no matching Sales Order (searched by PBO NCLH30000457, order 251100130, invoice 900001428, chassis MCCJY7PRMTN101370, engine SQRH4J15AGSL60774); it will be imported as a stock dispatch against the physical vehicle only — no Customer, Booking, Sales Order or Seller will be created."
"dispatch","Sheet1","188","260200003","DISPATCH_WITHOUT_SALES_ORDER","pboNo","NCLH30000355","Dispatch 260200003 has no matching Sales Order (searched by PBO NCLH30000355, order 251100038, invoice 900001453, chassis MCCJY7PRMTN101412, engine SQRH4J15AGSL60871); it will be imported as a stock dispatch against the physical vehicle only — no Customer, Booking, Sales Order or Seller will be created."
"dispatch","Sheet1","189","260200005","DISPATCH_WITHOUT_SALES_ORDER","pboNo","NCLH30000558","Dispatch 260200005 has no matching Sales Order (searched by PBO NCLH30000558, order 251100229, invoice 900001454, chassis MCCJY7PRMTN101418, engine SQRH4J15AGSL60853); it will be imported as a stock dispatch against the physical vehicle only — no Customer, Booking, Sales Order or Seller will be created."
"dispatch","Sheet1","190","260500061","DISPATCH_WITHOUT_SALES_ORDER","pboNo","NCLH30000076","Dispatch 260500061 has no matching Sales Order (searched by PBO NCLH30000076, order 251000007, invoice 900001397, chassis MCCJY7PRMSN100222, engine SQRH4J15AGSJ60316); it will be imported as a stock dispatch against the physical vehicle only — no Customer, Booking, Sales Order or Seller will be created."
"dispatch","Sheet1","191","260500062","DISPATCH_WITHOUT_SALES_ORDER","pboNo","NCLH30000116","Dispatch 260500062 has no matching Sales Order (searched by PBO NCLH30000116, order 251000027, invoice 900001398, chassis MCCJY7PRMSN100182, engine SQRH4J15AGSJ60007); it will be imported as a stock dispatch against the physical vehicle only — no Customer, Booking, Sales Order or Seller will be created."
"dispatch","Sheet1","193","260200004","DISPATCH_WITHOUT_SALES_ORDER","pboNo","NCLH30000247","Dispatch 260200004 has no matching Sales Order (searched by PBO NCLH30000247, order 251000122, invoice 900001468, chassis MCCJY7PRMTN101383, engine SQRH4J15AGSM60099); it will be imported as a stock dispatch against the physical vehicle only — no Customer, Booking, Sales Order or Seller will be created."
"dispatch","Sheet1","194","260500063","DISPATCH_WITHOUT_SALES_ORDER","pboNo","NCLH30000427","Dispatch 260500063 has no matching Sales Order (searched by PBO NCLH30000427, order 251100100, invoice 900001413, chassis MCCJY7PRMSN100452, engine SQRH4J15AGSF61369); it will be imported as a stock dispatch against the physical vehicle only — no Customer, Booking, Sales Order or Seller will be created."
"dispatch","Sheet1","195","260500064","DISPATCH_WITHOUT_SALES_ORDER","pboNo","NCLH30000546","Dispatch 260500064 has no matching Sales Order (searched by PBO NCLH30000546, order 251100217, invoice 900001416, chassis MCCJY7PRMSN100582, engine SQRH4J15AGSF61191); it will be imported as a stock dispatch against the physical vehicle only — no Customer, Booking, Sales Order or Seller will be created."
"dispatch","Sheet1","197","260200007","DISPATCH_WITHOUT_SALES_ORDER","pboNo","NCLH30000500","Dispatch 260200007 has no matching Sales Order (searched by PBO NCLH30000500, order 251100173, invoice 900001513, chassis MCCJY7PRMTN101379, engine SQRH4J15AGSL60891); it will be imported as a stock dispatch against the physical vehicle only — no Customer, Booking, Sales Order or Seller will be created."
"dispatch","Sheet1","198","260200008","DISPATCH_WITHOUT_SALES_ORDER","pboNo","NCLH30000185","Dispatch 260200008 has no matching Sales Order (searched by PBO NCLH30000185, order 251000079, invoice 900001503, chassis MCCJY7PRMTN101073, engine SQRH4J15AGSL60961); it will be imported as a stock dispatch against the physical vehicle only — no Customer, Booking, Sales Order or Seller will be created."
"dispatch","Sheet1","199","260200009","DISPATCH_WITHOUT_SALES_ORDER","pboNo","NCLH30000214","Dispatch 260200009 has no matching Sales Order (searched by PBO NCLH30000214, order 251000095, invoice 900001499, chassis MCCJY7PRMTN101027, engine SQRH4J15AGSL60468); it will be imported as a stock dispatch against the physical vehicle only — no Customer, Booking, Sales Order or Seller will be created."
"dispatch","Sheet1","200","260200010","DISPATCH_WITHOUT_SALES_ORDER","pboNo","NCLH30000263","Dispatch 260200010 has no matching Sales Order (searched by PBO NCLH30000263, order 251000136, invoice 900001507, chassis MCCJY7PRMTN101399, engine SQRH4J15AGSL60888); it will be imported as a stock dispatch against the physical vehicle only — no Customer, Booking, Sales Order or Seller will be created."
"dispatch","Sheet1","201","260200011","DISPATCH_WITHOUT_SALES_ORDER","pboNo","NCLH30000273","Dispatch 260200011 has no matching Sales Order (searched by PBO NCLH30000273, order 251000142, invoice 900001508, chassis MCCJY7PRMTN101130, engine SQRH4J15AGSM60041); it will be imported as a stock dispatch against the physical vehicle only — no Customer, Booking, Sales Order or Seller will be created."
"dispatch","Sheet1","202","260200012","DISPATCH_WITHOUT_SALES_ORDER","pboNo","NCLH30000365","Dispatch 260200012 has no matching Sales Order (searched by PBO NCLH30000365, order 251100045, invoice 900001532, chassis MCCJY7PRMTN101421, engine SQRH4J15AGSL60878); it will be imported as a stock dispatch against the physical vehicle only — no Customer, Booking, Sales Order or Seller will be created."
"dispatch","Sheet1","203","260200013","DISPATCH_WITHOUT_SALES_ORDER","pboNo","NCLH30000366","Dispatch 260200013 has no matching Sales Order (searched by PBO NCLH30000366, order 251100046, invoice 900001533, chassis MCCJY7PRMTN101422, engine SQRH4J15AGSL60874); it will be imported as a stock dispatch against the physical vehicle only — no Customer, Booking, Sales Order or Seller will be created."
"dispatch","Sheet1","204","260200014","DISPATCH_WITHOUT_SALES_ORDER","pboNo","NCLH30000356","Dispatch 260200014 has no matching Sales Order (searched by PBO NCLH30000356, order 251100039, invoice 900001534, chassis MCCJY7PRMTN101425, engine SQRH4J15AGSL60941); it will be imported as a stock dispatch against the physical vehicle only — no Customer, Booking, Sales Order or Seller will be created."
